data_period,store_id,store_name,region,city,store_format,monthly_footfall,total_transactions,revenue_inr_thousand,avg_basket_size_inr,loyalty_transactions,loyalty_sales_contribution_pct,pickup_orders,pickup_fulfillment_rate_pct,online_sales_pct,fresh_wastage_pct,stockout_incidents,on_shelf_availability_pct,avg_days_to_expiry_fresh_produce,avg_checkout_wait_min,customer_complaints,avg_customer_rating,staff_utilisation_pct,top_revenue_category,top_category_revenue_pct
2024-09,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,15675,11542,3813.7,297.29,5630,36.3,0,0,0,2.57,8,89.8,4.2,6.6,30,3.77,64.2,Meat & Seafood,17.7
2024-10,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,17626,10573,3988,534.53,5649,57.1,0,0,0,3.45,10,94.6,2.9,4.9,43,3.78,89.2,International Foods,14.8
2024-11,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,18485,10532,4116.2,407.27,5791,33.9,0,0,0,7.41,18,92.3,2.9,5,41,3.95,65.3,Household Cleaning,12.3
2024-12,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,19477,12773,4575.5,480.36,4696,34.3,0,0,0,2.28,21,97.9,2.4,3.2,25,3.82,66.2,Health & Wellness,16.9
2025-01,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,13525,8495,3138.4,731.33,4653,44.7,0,0,0,4.07,20,95.2,2.1,5.5,8,4.06,70.8,Baby & Kids,16.5
2025-02,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,16247,10448,3935.6,705.43,3957,35.7,0,0,0,5.79,13,92,4.3,4.3,30,3.96,74.7,Beverages,19.7
2025-03,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,16382,12091,3817.7,513.9,3789,54.1,0,0,0,6.05,28,92.4,3.1,6.5,44,3.42,90.8,Personal Care,14.3
2025-04,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,15915,10570,3533.8,587.63,4664,48.4,0,0,0,5.34,21,98.6,3.4,7.6,38,3.56,75.1,Bakery,12.7
2025-05,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,16674,9449,4125.8,334.84,5646,34.4,0,0,0,7.25,23,94,4,2.4,9,3.59,80.4,Household Cleaning,21.2
2025-06,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,15615,11929,3566.1,704.68,7072,57.9,0,0,0,2.27,5,89.2,3.4,7.7,16,3.83,69.9,Personal Care,19
2025-07,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,14554,9880,3560,634.07,5483,38.6,0,0,0,6.82,5,94.4,3.3,6.3,12,3.79,64.8,Baby & Kids,9.7
2025-08,STR_025,FreshLane Delhi Hypermarket 7,North,Delhi,Hypermarket,15291,10876,3732.6,868.31,6266,38.5,0,0,0,5.22,24,92.3,2.3,2,10,4.29,94.6,Pet Supplies,10.3
2024-01,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1782,1268,311.4,860.75,800,40.3,289,89.4,29.4,5.56,14,90.1,3.2,5.5,27,4.62,86.3,Frozen Foods,17.3
2024-02,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1691,1277,361.5,630.21,794,29.7,365,82.6,20.5,6.28,20,89.6,3.8,1.6,25,3.65,81.2,Ready to Eat,18
2024-03,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,2006,1285,376,750.25,386,31.6,269,92.8,22.2,7.73,7,93.7,2,2.9,32,4.66,85.9,Seasonal & Festive,20.5
2024-04,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1802,995,404.7,426.58,645,36.4,328,84.8,27.7,9.06,24,91.5,3.6,2.9,42,4.34,73.1,Beverages,11
2024-05,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1881,1206,348.4,911.34,465,41.5,191,93.9,41,5.47,19,97.5,3.3,2.7,11,4.44,78.9,International Foods,17.1
2024-06,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1977,1428,353.2,910.82,672,46.1,185,97.7,30.7,2.44,11,91.6,3.5,1.9,9,3.44,76.9,Beverages,12.7
2024-07,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1824,1292,336.9,395.3,620,34,181,91.5,10.5,3.24,12,88.8,4,7.1,29,4.53,85.6,Dairy & Eggs,17.4
2024-08,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1874,1298,371.4,306.85,742,43,200,86.4,29.9,7.43,13,97.6,2.7,7.3,1,4.24,91.1,International Foods,15.4
2024-09,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1983,1530,385.7,804.52,498,29.6,449,90.5,28.9,5.81,6,89,3.9,7.1,13,3.87,72.1,Health & Wellness,19.7
2024-10,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,2023,1388,448.8,459.66,871,48.3,256,93,19.7,4.23,19,99,3.8,6.3,33,3.93,63.6,International Foods,8.4
2024-11,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,2308,1715,462.4,656.17,534,39,186,89.2,10.5,9.45,15,90.5,4.3,4.7,44,4.88,80.3,International Foods,21
2024-12,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,2178,1267,476.8,912.14,422,40.7,535,90.7,25.9,3.19,15,88,4,2.2,29,4.35,92.2,International Foods,10.9
2025-01,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1856,1090,318,702.63,607,37,219,91.6,13.8,7.81,7,91.3,3.6,2.7,6,4.43,66.2,Fresh Produce,14
2025-02,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1834,1380,385.3,463.42,844,33.9,287,83.4,21.3,7.59,27,95.3,3.5,3.6,15,3.97,65.4,Personal Care,18.1
2025-03,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1995,1246,398.8,454.26,519,28.8,193,94.9,38.5,6.09,3,93,1.9,8.1,18,3.42,93.2,Staples & Grains,14.8
2025-04,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1983,1355,423.9,297.07,666,34.6,232,92.4,32.7,2.11,19,98.3,2.2,3.3,19,3.8,63.2,Beverages,9.7
2025-05,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,2215,1272,380.1,360.71,701,53.6,165,82.3,15.6,2.54,26,89.1,3,3.2,30,4.17,70.4,International Foods,21.2
2025-06,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,2101,1339,383.9,528.1,594,49.8,234,95.7,40.1,4.69,19,94.2,2.1,3,33,4.02,68.8,Meat & Seafood,20.3
2025-07,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1846,1309,371.6,703.99,568,54.1,276,89,10.3,5.68,20,97,3.5,7.7,8,4.14,65.9,Cooking Essentials,8.2
2025-08,STR_026,FreshLane Chandigarh Express 7,North,Chandigarh,Express,1931,1193,398,833.18,564,40.6,220,85.7,12.6,3.61,26,88.6,2.3,1.6,35,4.34,72.4,Baby & Kids,21.6
2024-01,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,1837,1364,351.5,285.92,424,56.2,0,0,0,8.97,19,93.9,3.3,6.4,3,3.98,83.4,Organic & Natural,8.6
2024-02,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,1849,1394,379.1,664.74,469,52.7,0,0,0,3.72,19,92.3,2.7,4.5,14,3.63,78.6,Ready to Eat,19.2
2024-03,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2057,1465,398.1,874.14,690,35.7,0,0,0,8.91,5,94.3,2.4,3.5,42,4.6,63.5,Staples & Grains,21.9
2024-04,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,1994,1322,431.1,556.34,804,40.4,0,0,0,6.24,11,88.5,1.8,3.3,3,4.42,66,Organic & Natural,9.6
2024-05,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2110,1247,423.3,778.45,408,56.2,0,0,0,4.11,10,97.4,4.1,7.3,23,3.65,89.1,Bakery,18.8
2024-06,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2087,1206,381.8,463.76,576,45.6,0,0,0,4.87,16,93.2,2.8,6.3,8,4.75,67.4,Staples & Grains,13.3
2024-07,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,1917,1465,400.3,790.21,582,56.5,0,0,0,2.59,8,94.6,2,8.2,38,4.19,84.1,Baby & Kids,19.6
2024-08,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,1960,1219,362,895.22,420,42.1,0,0,0,6.71,24,88.3,2.5,1.7,40,4.03,91.5,Ready to Eat,21.8
2024-09,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2232,1492,391,914.09,527,55.7,0,0,0,7.93,7,96,3.7,3,40,3.72,84.7,Frozen Foods,11.1
2024-10,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2374,1553,486.4,828.77,896,53.2,0,0,0,7.14,27,90.5,2.5,3.9,14,3.58,71,Snacks & Confectionery,10.9
2024-11,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2508,1794,524.8,353.14,969,30.9,0,0,0,9.2,27,94.3,2.8,7.2,4,3.79,84.9,Baby & Kids,8.6
2024-12,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2754,1654,496.4,725.69,888,51.2,0,0,0,5.74,19,94.8,3,8.2,18,4.15,89.8,Seasonal & Festive,19.2
2025-01,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,1968,1456,362.8,564.26,552,43.7,0,0,0,8.31,7,91.9,3.5,3.3,21,3.56,88.2,Personal Care,9.4
2025-02,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2033,1573,434.1,522.53,1011,36,0,0,0,2.42,11,95.8,3,2.3,37,4.46,63,Cooking Essentials,20.2
2025-03,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2074,1598,391.2,402.97,867,52,0,0,0,5.16,18,91.7,2.4,5.1,44,4.23,82.8,Meat & Seafood,11.6
2025-04,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2408,1332,403,955.96,623,38,0,0,0,5.56,6,94.3,3,4.6,27,4.5,84.6,Dairy & Eggs,19.7
2025-05,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2179,1383,445.4,689.64,650,37.4,0,0,0,3.19,10,90.4,2.1,6.6,42,4.39,93.4,Frozen Foods,18.2
2025-06,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2022,1318,450.5,883.87,665,57.3,0,0,0,6.2,24,98,2,2.9,9,4.06,81.3,Staples & Grains,19.4
2025-07,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2324,1706,404.8,313.19,872,34,0,0,0,5.91,6,96.2,3.9,5.2,21,3.86,94.1,Staples & Grains,17.3
2025-08,STR_027,FreshLane Lucknow Express 7,North,Lucknow,Express,2169,1313,404.2,791.77,472,43.9,0,0,0,4.33,26,94.9,2.1,6.4,44,3.82,62,Health & Wellness,9.8
2024-01,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,21189,14619,4421.1,824.86,9353,39.2,482,83,21.5,9.52,17,93.9,2.6,2.4,10,4.46,83.3,Cooking Essentials,13.2
2024-02,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,22676,17275,4463.6,492.61,7122,35.6,420,95.2,11.5,9.36,22,96.7,2.3,6.8,27,3.98,75.3,Health & Wellness,19
2024-03,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,23693,15651,4763.1,574.44,6756,38.9,131,93,22.8,3.6,16,97,4,5.1,5,3.85,83.1,Bakery,12
2024-04,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,21564,12330,5495.8,308.23,3728,32.6,144,97.9,17.8,3.25,14,90.7,4.3,5.4,33,3.95,90.8,Cooking Essentials,13.5
2024-05,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,22142,13790,4996,544.46,7406,36.7,480,83.1,14.5,5.24,24,98.3,2.8,6.5,24,3.78,66.2,Organic & Natural,8.8
2024-06,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,21153,15335,4745.6,401.81,4685,44.7,336,90.1,27.1,4.51,17,91.2,3.8,8,21,3.69,65.2,Fresh Produce,20.6
2024-07,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,21086,12207,5093.1,531.68,6179,43.8,222,89.2,35.1,6.65,26,89.1,3.3,6.8,6,4.59,82.8,Organic & Natural,10.1
2024-08,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,22802,14700,5330,297.1,6123,48.1,235,91.5,39,8.24,22,98.1,4.4,1.6,43,4.33,75.6,Baby & Kids,20
2024-09,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,22276,16317,5933.5,709.6,5383,33.5,611,82.4,35.8,2.21,4,95.2,2.8,6.1,35,4.44,73.3,Health & Wellness,9.5
2024-10,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,23718,17093,6049.2,644.46,8177,40.7,406,82.4,19.4,9.62,8,97.6,2.7,5.9,28,4.67,76.6,Snacks & Confectionery,8.3
2024-11,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,25009,17742,6274.9,958.61,5762,33.7,717,95.5,29,7.06,17,88.3,4,7.4,18,3.79,85.4,Household Cleaning,11
2024-12,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,25705,16134,6087.1,405.04,7203,43.3,505,86.3,9,6.76,28,92.4,2.6,8,19,4.52,90.3,Household Cleaning,14.9
2025-01,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,19961,13004,5144.3,424.25,4197,52.8,161,96.4,37.4,5.68,19,96.2,3.5,7.5,37,4.05,87.9,Frozen Foods,14.5
2025-02,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,24001,17534,5217,603.83,10302,44.6,203,89.5,40.9,7.9,20,96.9,1.9,5,32,4.37,89.4,Household Cleaning,8.7
2025-03,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,24702,15388,5509.1,418.12,6134,43.9,130,84.5,35.6,3.12,23,90.6,3,5.4,4,4.55,76.8,Dairy & Eggs,19.1
2025-04,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,24318,15819,5137.9,389.43,6943,50.3,477,88.2,13.8,3.85,5,94.3,2.9,5.4,41,3.66,83.9,Organic & Natural,19.9
2025-05,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,23173,14521,5615.5,962.87,7380,30.7,499,83.4,40.6,7.61,2,96.7,3.7,5.9,8,4.07,90.3,Beverages,21.4
2025-06,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,23139,15591,5866.1,688.33,7157,34.3,99,85.9,25.3,5.03,16,92.9,4.4,4.1,30,4.08,66.4,Fresh Produce,8.7
2025-07,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,23911,13975,5419.3,812.49,6989,35.6,238,82.2,12.4,4.48,15,89.3,4.5,3.8,13,3.6,68.6,Frozen Foods,16.2
2025-08,STR_028,FreshLane Jaipur Hypermarket 7,North,Jaipur,Hypermarket,21753,13198,5851.8,953.05,6038,28.7,506,88.6,17.2,3.69,22,95.2,2.9,2.8,20,4.43,80.6,Beverages,20
2024-01,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,6746,4788,1557.6,360.51,2176,56.3,110,92.3,21,9.47,10,91.6,4.4,8.3,6,3.81,88.5,Baby & Kids,21.9
2024-02,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,6548,4045,1570.8,644.13,1235,34.6,171,89.1,13.8,8.82,10,95.8,2,6.4,6,4.38,93.6,Baby & Kids,8
2024-03,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,6824,4884,1801.3,932.49,2774,30.7,274,85.7,14.2,8.34,23,89.5,3.1,8.5,42,3.68,94.3,Beverages,21.9
2024-04,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,7322,4741,1581.9,501.27,1935,36.4,472,84.5,32.9,2.1,3,94.6,4.3,3.7,26,3.68,83.5,Personal Care,18
2024-05,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,7552,5813,1648.9,456.54,3622,41.7,423,89.2,22.4,3.31,25,92.7,3.3,1.7,45,4.07,87.8,Staples & Grains,17.5
2024-06,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,7190,4875,1776.8,292.62,2805,44.2,194,84.2,38.2,5.72,15,97.7,3.4,6.6,42,4.61,83.8,Bakery,13.6
2024-07,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,6980,4462,1723.6,541.56,1488,55.4,98,92.4,22,5.22,24,95.5,2,6,7,4.56,89.3,Fresh Produce,10.4
2024-08,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,7563,5003,1711.2,897.3,2450,55.6,432,89.2,17.3,5.13,8,92.3,2.6,3.5,31,4.69,64.3,Bakery,17.5
2024-09,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,7086,4337,1690.6,323.08,2467,54.6,162,89.4,24,8.83,6,96.4,3.2,6.5,38,4.67,62.3,Staples & Grains,13.6
2024-10,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,8746,5875,2008.1,659.99,2477,43.6,383,88.7,32.3,8.73,18,89.7,3,4.6,44,4.43,70.2,Organic & Natural,17
2024-11,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,9173,7140,1985.6,917.71,2407,35,551,97.3,11.3,2.22,2,89.8,4.5,2.8,1,4.15,90,Household Cleaning,8.3
2024-12,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,9093,5593,1994,883.63,3022,48.2,193,82.6,21.9,4.33,28,96.9,4,4.9,8,4.31,81.9,Ready to Eat,19.6
2025-01,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,6756,4548,1524.1,465.52,2079,41.2,91,93.5,15.3,3.62,24,92.5,2.4,5.9,9,3.96,76.8,International Foods,15.5
2025-02,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,6884,4472,1570.3,896.3,1986,29.1,256,90.9,27,7.54,4,90,2.5,7.6,15,4.82,66.5,Health & Wellness,15
2025-03,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,7193,4193,1604.2,507.85,2299,44,122,82.1,35.5,3.46,4,94.7,2.7,5.9,7,3.87,64.9,Meat & Seafood,11.1
2025-04,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,7309,4463,1769.3,740.8,1357,43.6,318,97.4,28,5.73,12,94.3,4.3,7.7,24,3.88,69.8,Personal Care,11.7
2025-05,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,7776,4398,1901.8,632.25,2433,52.2,187,92.6,22.5,8.95,6,97.3,3.2,6.7,25,4.73,78.4,Frozen Foods,12.4
2025-06,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,7763,5815,1643.3,551.97,3218,40.1,149,87.7,17.7,3.46,22,96.2,2.5,4.9,44,3.98,94.4,Frozen Foods,13.5
2025-07,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,6886,4736,1581.3,693.53,2114,41,83,90.3,25.2,3.25,4,89.1,2.1,2.3,34,4.31,68.5,Fresh Produce,11.5
2025-08,STR_029,FreshLane Delhi Superstore 8,North,Delhi,Superstore,7144,4307,1920,878.23,1785,34.3,265,82.3,30.8,6.13,21,97.9,2.2,7.5,42,4.59,66.2,Beverages,13.6
2024-01,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,6418,4137,1485.1,669.37,2613,31.8,0,0,0,9.6,16,90.5,3.9,4,23,3.61,90.3,Snacks & Confectionery,12.3
2024-02,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,7240,4807,1669.4,610.23,2674,30.6,0,0,0,7.24,22,97.9,2,2.6,10,4.47,76.4,Ready to Eat,13.6
2024-03,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,6936,4575,1720.7,368.58,2595,35.7,0,0,0,5.8,21,98.9,3.7,7.8,44,4.02,87.3,Organic & Natural,8.6
2024-04,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,7062,5257,1649.7,561.37,2214,47.6,0,0,0,7.56,8,94.4,2.8,5.8,6,3.91,64.8,Meat & Seafood,21.9
2024-05,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,7139,4422,1620,894.97,2333,37.9,0,0,0,5.11,6,90.9,2.7,4.6,8,4.48,78.9,Health & Wellness,21.2
2024-06,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,6754,5144,1701.7,688.96,1631,45.2,0,0,0,8.67,13,90.7,4.2,1.6,28,4.5,92.8,Household Cleaning,17.2
2024-07,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,7142,4700,1529.8,924.08,1457,48.7,0,0,0,5.81,27,89.4,2.4,2,9,4.26,82.5,Staples & Grains,15.1
2024-08,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,7738,4278,1842.5,710.94,2324,40.5,0,0,0,6.45,10,95.1,2.7,8.4,42,3.6,84.2,Bakery,8.1
2024-09,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,8270,5181,1666.9,346.42,2231,34.4,0,0,0,6.61,9,92.9,1.9,3.9,36,4.62,84.8,Personal Care,18.1
2024-10,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,8772,5374,1909.1,349.76,3176,57.4,0,0,0,5.9,26,88.1,2.2,3.9,45,4.27,64.5,Fresh Produce,21.2
2024-11,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,8765,6343,2262.9,826.37,3249,46.8,0,0,0,7.01,23,94.9,3.3,8.9,20,4.5,87.6,Snacks & Confectionery,20.2
2024-12,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,8841,5907,1981.4,618.03,3486,41.3,0,0,0,6.5,18,93.8,1.9,6.1,39,4.64,67.2,Pet Supplies,16.3
2025-01,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,7188,5573,1541.5,366.42,2439,34.8,0,0,0,3.42,8,95.3,3.4,6.3,26,3.53,91.5,Personal Care,13.4
2025-02,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,7260,5435,1733.2,553.05,3398,37.1,0,0,0,8.75,22,96.6,4.3,3.3,4,4.27,71.1,Staples & Grains,19.5
2025-03,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,7188,4486,1845.1,517.44,2358,53.5,0,0,0,6.79,17,97.4,2.5,5.4,25,4.08,62.4,Meat & Seafood,15.8
2025-04,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,8173,5569,1893.2,795.4,1800,31.5,0,0,0,6.69,9,91,2,4.7,32,4.23,72.8,Bakery,18.1
2025-05,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,8232,5755,1815,808.41,3010,44.6,0,0,0,2.19,18,95.7,2.8,8.6,1,4.63,81.4,Baby & Kids,11.5
2025-06,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,7359,4548,1745.2,613.6,2184,33,0,0,0,9.63,12,89.2,4.3,8.4,9,4.19,85.9,Health & Wellness,14.1
2025-07,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,7804,5330,1727,490.81,2528,45.4,0,0,0,4.31,28,92,2,1.9,37,3.78,64.5,Ready to Eat,9.5
2025-08,STR_030,FreshLane Chandigarh Superstore 8,North,Chandigarh,Superstore,8197,5022,1653.5,741.26,3038,42.5,0,0,0,4.45,13,93.7,2.8,5.7,35,3.57,94.9,Beverages,14
2024-01,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,770,503,129,863.29,277,31.2,430,93.8,15.2,3.22,26,91.5,4.4,3.4,31,4.08,63,Bakery,13.6
2024-02,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,797,588,152.8,641.72,288,29.2,213,91.2,40.3,8.72,2,90.5,2.4,3,38,4.78,90.1,Bakery,18.8
2024-03,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,807,490,146.3,605.03,233,28.9,135,96.2,33.6,5.36,2,93.7,2.8,7.1,17,4.58,87.2,Snacks & Confectionery,18.1
2024-04,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,799,500,144.3,608.89,282,37.9,141,88.4,41.3,3.84,3,94.7,3,2,4,4.13,85.2,Health & Wellness,15.2
2024-05,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,897,686,144.3,340.37,296,45.3,463,87.2,32.3,3.14,18,91.2,2.2,7.6,19,3.73,85.7,Pet Supplies,21.2
2024-06,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,817,510,145.8,602.72,237,46.1,535,97,37.3,8.95,26,93.1,3.6,8.2,27,3.99,93.7,Ready to Eat,13.8
2024-07,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,818,495,149.1,945.41,277,43.6,196,94.4,26.8,7.19,24,91.6,3.1,6.1,26,4.01,68.5,Bakery,21.5
2024-08,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,823,519,153,567.73,229,40.3,331,90.7,24.9,3.14,22,93.5,2.3,2.4,35,4.8,82,Seasonal & Festive,17.2
2024-09,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,850,617,166.2,726.55,264,56.8,486,95.7,13.9,4.19,21,91.1,2.5,7.9,10,3.45,64.5,Cooking Essentials,11.8
2024-10,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,903,613,159.7,838.56,185,40.9,308,83.8,31,7.51,4,95.9,3.8,1.5,20,4.83,88.9,Bakery,20.7
2024-11,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,922,684,193.2,846.85,227,50.2,643,92.9,27.4,9.38,18,92.9,3.4,5.1,14,4.8,64.5,Frozen Foods,15
2024-12,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,1064,807,194.5,688.11,508,29.9,332,82.4,19.2,6.23,19,98,4.1,2.5,21,3.54,81.4,Health & Wellness,15.4
2025-01,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,760,488,151.7,929.16,298,39.5,383,89.6,12.2,9.25,20,93,3.8,4.3,41,3.43,65.3,Bakery,14.9
2025-02,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,860,611,143.6,766.84,333,42.8,486,89.8,23.3,3.64,11,91.4,1.9,6.3,45,3.77,72,Ready to Eat,18.8
2025-03,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,847,616,146.9,398.34,212,41.6,313,93,29.5,8.34,25,88.5,2.6,3.6,16,3.62,71.5,Dairy & Eggs,12.3
2025-04,STR_031,FreshLane Lucknow Neighbourhood 8,North,Lucknow,Neighbourhood,892,638,163.3,546.77,266,36.7,336,82.4,10.7,5.32,9,98.4,3.7,2.2,6,4.67,86.2,Ready to Eat,16.6
